GO	kazan5500_2015_05_26_1_L01_1HP	kazan5500_2015_05_26_1_L01_2HP	kazan5500_2015_05_26_1_L01_3HP	kazan5500_2015_05_26_1_L01_4HP	kazan5500_2015_05_26_1_L01_5HP	kazan5500_2015_05_26_1_L01_6HP	kazan5500_2015_05_26_1_L01_8HP	kazan5500_2015_05_26_1_L02_10HP	kazan5500_2015_05_26_1_L02_11HP	kazan5500_2015_05_26_1_L02_12HP	kazan5500_2015_05_26_1_L02_14HP	kazan5500_2015_05_26_1_L02_15HP	kazan5500_2015_05_26_1_L02_16HP	kazan5500_2015_05_26_1_L02_9HP	kazan5500_2015_05_26_1_L03_17HP	kazan5500_2015_05_26_1_L03_19HP	kazan5500_2015_05_26_1_L03_20HP	kazan5500_2015_05_26_1_L03_21HP	kazan5500_2015_05_26_1_L03_22HP	kazan5500_2015_05_26_1_L03_23HP	kazan5500_2015_05_26_1_L03_24HP	kazan5500_2015_05_26_1_L04_25HP	kazan5500_2015_05_26_1_L04_26HP	kazan5500_2015_05_26_1_L04_27HP	kazan5500_2015_05_26_1_L04_28HP	kazan5500_2015_05_26_1_L04_29HP	kazan5500_2015_05_26_1_L04_30HP	kazan5500_2015_05_26_1_L04_31HP	kazan5500_2015_05_26_1_L05_32HP	kazan5500_2015_05_26_1_L05_33HP	kazan5500_2015_05_26_1_L05_34HP	kazan5500_2015_05_26_1_L05_36HP	kazan5500_2015_05_26_1_L05_37HP	kazan5500_2015_05_26_1_L05_38HP	kazan5500_2015_05_26_1_L05_39HP	kazan5500_2015_05_26_1_L06_40HP	kazan5500_2015_05_26_1_L06_41HP	kazan5500_2015_05_26_1_L06_42HP	kazan5500_2015_05_26_1_L06_43HP	kazan5500_2015_05_26_1_L06_44HP	kazan5500_2015_05_26_1_L06_45HP	kazan5500_2015_05_26_1_L06_46HP	kazan5500_2015_06_20_1_L01_50HP	kazan5500_2015_06_20_1_L01_52HP	kazan5500_2015_06_20_1_L01_53HP	kazan5500_2015_06_20_1_L01_54HP	kazan5500_2015_06_20_1_L01_55HP	kazan5500_2015_06_20_1_L01_56HP	kazan5500_2015_06_20_1_L01_57HP	kazan5500_2015_06_20_1_L01_59HP	kazan5500_2015_06_20_1_L02_35HP	kazan5500_2015_06_20_1_L02_48HP	kazan5500_2015_06_20_1_L02_49HP	kazan5500_2015_06_20_1_L02_60HP	kazan5500_2015_06_20_1_L02_61HP	kazan5500_2015_06_20_1_L02_62HP	kazan5500_2015_06_20_1_L02_64HP	kazan5500_2015_06_20_1_L02_65HP	kazan5500_2015_09_22_1_L06_55HP	kazan5500_2015_11_27_1_L02_51HP	kazan5500_2015_11_27_1_L02_58HP	kazan5500_2015_11_27_1_L02_63HP	kazan5500_2015_11_27_1_L02_84HP	kazan5500_2015_11_27_1_L02_97HP	kazan5500_2015_11_27_1_L03_100HP	kazan5500_2015_11_27_1_L03_101HP	kazan5500_2015_11_27_1_L03_102HP	kazan5500_2015_11_27_1_L03_105HP	kazan5500_2015_11_27_1_L03_73HP	kazan5500_2015_11_27_1_L03_74HP	kazan5500_2015_11_27_1_L04_76HP	kazan5500_2015_11_27_1_L04_77HP	kazan5500_2015_11_27_1_L04_78HP	kazan5500_2015_11_27_1_L04_79HP	kazan5500_2015_11_27_1_L04_80HP	kazan5500_2015_11_27_1_L05_81HP	kazan5500_2015_11_27_1_L05_83HP	kazan5500_2015_11_27_1_L05_85HP	kazan5500_2015_11_27_1_L05_86HP	kazan5500_2015_11_27_1_L05_88HP	kazan5500_2015_11_27_1_L05_89HP	kazan5500_2015_11_27_1_L05_90HP	kazan5500_2015_11_27_1_L06_92HP	kazan5500_2015_11_27_1_L06_93HP	kazan5500_2015_11_27_1_L06_95HP	kazan5500_2015_11_27_1_L06_96HP	kazan5500_2015_11_27_1_L06_98HP	kazan5500_2015_12_11_L01_66HP	kazan5500_2015_12_11_L01_67HP	kazan5500_2015_12_11_L01_68HP	kazan5500_2015_12_11_L01_69HP	kazan5500_2015_12_11_L01_70HP	kazan5500_2015_12_11_L01_71HP	kazan5500_2015_12_11_L02_106HP	kazan5500_2015_12_11_L02_107HP	kazan5500_2015_12_11_L02_108HP	kazan5500_2015_12_11_L02_72HP	kazan5500_2015_12_11_L05_7HP	kazan5500_2016_01_26_1_L04_109HP	kazan5500_2016_04_22_1_L01_115HP	kazan5500_2016_04_22_1_L01_119HP	kazan5500_2016_04_22_1_L02_137HP	kazan5500_2016_04_22_1_L02_138HP	kazan5500_2016_04_22_1_L02_140HP	kazan5500_2016_04_22_1_L02_141HP	kazan5500_2016_04_22_1_L02_144HP	kazan5500_2016_04_22_1_L02_145HP	kazan5500_2016_04_22_1_L02_147HP	kazan5500_2016_04_22_1_L03_134HP	kazan5500_2016_04_22_1_L03_135HP	kazan5500_2016_04_22_1_L03_136HP	kazan5500_2016_04_22_1_L03_146HP	kazan5500_2016_04_22_1_L03_149HP	kazan5500_2016_04_22_1_L03_150HP	kazan5500_2016_04_22_1_L05_148HP	kazan5500_2016_05_31_HP_A_L01_130HP	kazan5500_2016_05_31_HP_A_L01_133HP	kazan5500_2016_05_31_HP_A_L01_142HP	kazan5500_2016_05_31_HP_A_L01_143HP	kazan5500_2016_05_31_HP_A_L01_152HP	kazan5500_2016_05_31_HP_A_L01_154HP	kazan5500_2016_05_31_HP_A_L01_165HP	kazan5500_2016_05_31_HP_A_L02_131HP	kazan5500_2016_05_31_HP_A_L02_151HP	kazan5500_2016_05_31_HP_A_L02_155HP	kazan5500_2016_05_31_HP_A_L02_157HP	kazan5500_2016_05_31_HP_A_L02_158HP	kazan5500_2016_05_31_HP_A_L02_159HP	kazan5500_2016_05_31_HP_A_L02_163HP	kazan5500_2016_05_31_HP_A_L03_160HP	kazan5500_2016_05_31_HP_A_L03_162HP	kazan5500_2016_05_31_HP_A_L03_164HP	kazan5500_2016_05_31_HP_A_L03_167HP	kazan5500_2016_05_31_HP_A_L03_168HP	kazan5500_2016_05_31_HP_A_L04_166HP	kazan5500_2016_12_14_1_L01_203HP	kazan5500_2016_12_14_1_L01_204HP	kazan5500_2016_12_14_1_L01_205HP	kazan5500_2016_12_14_1_L01_206HP	kazan5500_2016_12_14_1_L01_207HP	kazan5500_2016_12_14_1_L01_208HP	kazan5500_2016_12_14_1_L02_209HP	kazan5500_2016_12_14_1_L02_210HP	kazan5500_2016_12_14_1_L02_211HP	kazan5500_2016_12_14_1_L02_212HP	kazan5500_2016_12_14_1_L02_213HP	kazan5500_2016_12_14_1_L02_214HP	kazan5500_2016_12_14_1_L03_174HP	kazan5500_2016_12_14_1_L03_175HP	kazan5500_2016_12_14_1_L03_176HP	kazan5500_2016_12_14_1_L03_177HP	kazan5500_2016_12_14_1_L03_215HP	kazan5500_2016_12_14_1_L03_216HP	kazan5500_2016_12_14_1_L04_178HP	kazan5500_2016_12_14_1_L04_179HP	kazan5500_2016_12_14_1_L04_180HP	kazan5500_2016_12_14_1_L04_181HP	kazan5500_2016_12_14_1_L04_182HP	kazan5500_2016_12_14_1_L04_183HP	kazan5500_2016_12_14_1_L05_184HP	kazan5500_2016_12_14_1_L05_185HP	kazan5500_2016_12_14_1_L05_186HP	kazan5500_2016_12_14_1_L05_187HP	kazan5500_2016_12_14_1_L05_188HP	kazan5500_2016_12_14_1_L05_189HP	kazan5500_2016_12_14_1_L06_190HP	kazan5500_2016_12_14_1_L06_191HP
GO:0030077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0030091	486.119	1249.664	576.952	2071.273	342.731	306.544	682.805	418.155	305.714	893.484	397.706	573.539	1978.371	1146.456	344.393	551.805	1039.582	1187.579	1577.032	2491.622	698.349	930.025	2011.933	1885.027	724.758	1481.88	471.381	241.805	1402.751	1417.027	1353.325	1577.601	944.53	708.465	2425.058	1241.08	1106.694	1457.095	1497.205	954.981	2162.855	262.951	50.266	226.036	364.358	278.88	148.129	1215.713	344.566	500.289	692.89	117.211	449.599	450.04	76.457	97.255	524.764	233.704	245.726	338.891	171.328	76.732	552.434	167.529	407.557	226.899	1120.818	584.827	467.274	1503.929	234.453	358.256	1503.612	1576.334	1229.348	490.965	572.808	768.405	1164.259	962.327	445.97	324.93	1154.14	1006.85	1229.541	893.104	567.7	51.754	647.698	126.657	1372.506	2499.737	1082.209	3745.87	247.901	240.823	542.76	730.745	251.075	798.027	1464.358	1007.837	1873.208	699.647	1077.55	171.384	392.878	603.432	319.69	154.753	79.078	130.498	826.568	99.213	2038.885	124.666	111.658	486.119	1249.664	576.952	2071.273	342.731	306.544	682.805	418.155	305.714	893.484	397.706	573.539	1978.371	1146.456	344.393	551.805	1039.582	1187.579	1577.032	2491.622	698.349	930.025	2011.933	1885.027	724.758	1481.88	471.381	241.805	1402.751	1417.027	1353.325	1577.601	944.53	708.465	2425.058	1241.08	1106.694	1457.095	1497.205	954.981	2162.855	262.951	50.266	226.036	364.358	278.88	148.129	1215.713	344.566	500.289
GO:0030126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.013	0	0	0	0	0	0	0	3.824	0	0	0	0	0	0	0	0	0	0	0	0	0	1.932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.858	0	0	0	0	0	0	0	0	0
GO:0030127	484.736	0	0	0	46.095	0	53.73	62.042	1.733	0	7.634	0	0	0	22.902	165.356	0	198.265	0	0	7.692	15.152	23.018	15.385	120.744	0	37.941	0	0	0	175.214	15.155	38.232	7.692	0.78	86.535	73.961	44.412	0	0	9.179	22.675	0	0	6.897	13.986	22.903	0	0	0	0	0	0	0	0	0	15.326	15.209	15.155	0	0	14.39	29.353	15.211	14.88	30.193	7.692	0	0	173.674	0	23.077	60.139	0	3.781	30.323	53.162	129.684	7.692	17.476	0	7.576	3.714	92.246	7.692	61.362	0	0	0	7.692	0	22.622	152.374	0	0	107.763	99.739	30.711	0	0	42.548	0	0	0	0	45.19	7.634	0	37.602	0	0	0	0	7.692	0	0	0	484.736	0	0	0	46.095	0	53.73	62.042	1.733	0	7.634	0	0	0	22.902	165.356	0	198.265	0	0	7.692	15.152	23.018	15.385	120.744	0	37.941	0	0	0	175.214	15.155	38.232	7.692	0.78	86.535	73.961	44.412	0	0	9.179	22.675	0	0	6.897	13.986	22.903	0	0	0
GO:0030130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.106	0	0	0	0	0	0	0	1.786	0	0	0	0	0	0	0	0	0	0	0	0	0	2.828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.582	0	0	0	0	0	0	0	0	0
GO:0030131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.799	0	0	0	0	0	0	0	4.614	0	0	0	0	0	0	0	0	0	0	0	0	0	3.743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.117	0	0	0	0	0	0	0	0	0
GO:0030132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.462	0	0	0	0	0	0	0	0.817	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.006	0	0	0	0	0	0	0	0	0
GO:0030145	12880.333	19016.802	7790.7	36719.201	11759.935	25103.456	21065.036	11454.022	8672.545	11379.872	9096.327	6700.956	26546.991	8564.744	6054.897	13380.446	21449.337	21013.58	27562.991	27442.972	13836.644	28844.713	19035.047	33219.223	12133.486	34577.608	36531.888	26623.841	17750.168	25535.978	18715.125	40345.54	6752.396	8709.078	37012.438	17295.258	12881.039	21218.08	18298.092	18323.782	15627.412	4126.376	14852.951	9045.872	5676.621	4832.472	11366.684	15441.208	9216.238	3402.735	7574.573	2036.331	5705.511	4865.162	2402.917	3009.925	6940.35	13724.4	6333.722	5887.766	5853.64	6342.5	5465.887	7163.714	5863.929	7522.219	16668.247	7354.929	13659.783	17534.791	3711.626	7173.428	10589.649	23335.055	25769.137	20490.827	12473.458	14484.478	13403.046	12275.936	3268.966	10680.328	17631.728	13420.12	23126.847	10747.943	3433.48	3895.36	20148.435	4642.501	28034.989	21041.548	10940.654	39365.256	4625.706	6705.758	4375.229	10934.715	3789.439	2420.235	17086.887	8434.411	18745.156	4874.638	11236.758	4460.359	2916.955	5495.423	5176.066	3180.814	3294.657	14932.534	13211.775	9842.859	20741.649	3706.778	8027.738	12880.333	19016.802	7790.7	36719.201	11759.935	25103.456	21065.036	11454.022	8672.545	11379.872	9096.327	6700.956	26546.991	8564.744	6054.897	13380.446	21449.337	21013.58	27562.991	27442.972	13836.644	28844.713	19035.047	33219.223	12133.486	34577.608	36531.888	26623.841	17750.168	25535.978	18715.125	40345.54	6752.396	8709.078	37012.438	17295.258	12881.039	21218.08	18298.092	18323.782	15627.412	4126.376	14852.951	9045.872	5676.621	4832.472	11366.684	15441.208	9216.238	3402.735
GO:0030148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.401	0	0	0	0	0	0	0	8.778	0	0	0	1.017	0	0	0	0	0	0	0	0	0	10.438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.117	0	0	0	0	0	0	0	0	0
GO:0030149	51.265	0.15	1.523	0	17.01	0	1.166	643.04	4.831	4.827	1.053	58.457	2.502	7.872	9.183	22.089	0	690.383	0	0	2.421	18.857	139.601	94.423	1.178	1.903	10.533	0	7.935	0	9.75	0	174.54	327.968	0	5.064	12.282	96.213	3.155	4.216	5.486	7.779	0.15	2.653	8.141	7.346	0.966	10.017	1.727	1.905	0	5.947	6.118	0	3.102	3.543	11.084	10.626	13.722	1.607	9.436	0.385	11.606	0.641	4.424	0	0	6.582	4.216	24.171	120.737	1.96	7.304	3.212	10.476	3.856	59.277	19.617	1.053	69.385	0	0	1.105	0.966	0	0	8.119	0	6.119	0.408	0.601	11.591	0	1.352	6.04	11.004	0.758	1.603	25.515	1.223	33.279	0	6.503	8.368	0	0.645	9.996	1.053	0	2.555	84.004	0	0.827	18.495	0	0.527	0	51.265	0.15	1.523	0	17.01	0	1.166	643.04	4.831	4.827	1.053	58.457	2.502	7.872	9.183	22.089	0	690.383	0	0	2.421	18.857	139.601	94.423	1.178	1.903	10.533	0	7.935	0	9.75	0	174.54	327.968	0	5.064	12.282	96.213	3.155	4.216	5.486	7.779	0.15	2.653	8.141	7.346	0.966	10.017	1.727	1.905
GO:0030150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.051	0	0	0	0	0	0	0	17.106	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.033	0	0	0	0	0	0	0	0	0
GO:0030151	766.269	297.205	1584.558	884.05	372.181	202.317	1167.008	501.432	786.349	582.57	266.118	284.47	657.151	235.765	282.28	902.746	2591.746	288.24	907.355	1690.977	961.99	538.342	956.491	3283.652	313.276	353.21	641.409	418.988	1427.786	496.446	687.025	2642.825	425.999	676.049	5679.369	1519.174	1217.685	1274.094	626.896	1110.672	1767.82	125.373	171.971	288.93	246.545	182.509	116.463	1835.048	1039.398	235.466	427.294	152.885	447.655	587.805	87.046	61.92	315.369	2667.107	594.385	278.636	140.379	314.701	140.309	136.281	355.195	266.998	859.594	236.996	351.017	607.061	273.11	192.645	412.227	327.077	1057.213	646.916	546.332	685.1	669.846	1511.243	427.124	265.402	507.409	1025.872	2440.964	329.816	440.755	101.409	912.039	219.104	2333.732	847.675	268.122	4402.289	241.883	269.839	480.882	418.359	321.356	162.36	2683.514	986.046	210.073	239.933	629.578	280.936	182.754	325.687	59.508	229.886	208.474	2894.061	1263.277	71.847	4642.837	343.111	1182.275	766.269	297.205	1584.558	884.05	372.181	202.317	1167.008	501.432	786.349	582.57	266.118	284.47	657.151	235.765	282.28	902.746	2591.746	288.24	907.355	1690.977	961.99	538.342	956.491	3283.652	313.276	353.21	641.409	418.988	1427.786	496.446	687.025	2642.825	425.999	676.049	5679.369	1519.174	1217.685	1274.094	626.896	1110.672	1767.82	125.373	171.971	288.93	246.545	182.509	116.463	1835.048	1039.398	235.466
GO:0030170	30213.492	41054.373	21654.384	75288.888	31866.363	63467.457	51542.419	32887.778	25529.32	34157.926	29082.355	16677.349	61659.729	21625.737	14571.066	35030.204	45265.626	39570.388	52069.849	52731.211	32573.848	69834.815	50330.402	89465.618	29656.279	74846.474	95169.387	72009.576	47685.787	51979.713	45241.315	101944.689	16292.453	23221.803	79659.658	47319.762	33503.956	48925.008	46389.78	48295.791	15638.317	10349.612	26948.817	17912.814	14791.788	10838.806	31660.693	23124.385	25392.66	7155.537	17704.367	4619.897	15474.726	12861.771	7406.675	9971.528	18340.529	33666.288	14668.577	15138.8	12874.477	16476.454	11869.608	18016.574	13157.627	14373.467	39502.262	17376.972	27774.535	45871.318	8029.594	13917.333	25492.558	48867.946	60746.667	54824.284	26942.812	33956.477	33342.161	26387.496	3350.142	28243.671	42272.975	36030.367	64724.955	26391.528	8209.409	10951.108	41680.522	13574.209	62875.748	58420.152	27771.982	103416.685	12632.842	15399.587	4551.648	29774.477	10430.138	5894.09	48401.639	11835.302	43815.466	12598.3	18935.353	9562.181	6595.981	12881.01	10284.477	10414.659	11023.298	37299.719	30536.44	30582.088	60454.539	9321.779	21655.642	30213.492	41054.373	21654.384	75288.888	31866.363	63467.457	51542.419	32887.778	25529.32	34157.926	29082.355	16677.349	61659.729	21625.737	14571.066	35030.204	45265.626	39570.388	52069.849	52731.211	32573.848	69834.815	50330.402	89465.618	29656.279	74846.474	95169.387	72009.576	47685.787	51979.713	45241.315	101944.689	16292.453	23221.803	79659.658	47319.762	33503.956	48925.008	46389.78	48295.791	15638.317	10349.612	26948.817	17912.814	14791.788	10838.806	31660.693	23124.385	25392.66	7155.537
GO:0030173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.449	0	0	0	0	0	0	0	25.397	0	0	0	0	0	0	0	0	0	0	0	0	0	7.822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.562	0	0	0	0	0	0	0	0	0
GO:0030174	0	6.781	12.651	0	1.435	18.297	9.922	6.634	1.689	4.635	3.969	14.053	0	2.012	1.429	17.311	48.214	18.899	61.879	187.248	0	0	0	6.036	6.497	2.012	0	0	98.035	8.994	0	5.617	25.647	15.05	589.356	65.969	72.9	71.303	56.189	13.718	439.483	1.433	2.012	12.624	0	0	3.082	343.079	10.717	9.763	1.585	0	0	30.337	3.1	0	0	9.162	3.692	6.569	0	15.494	18.819	0	3.086	7.278	3.336	4.99	0	4.656	13.803	0	11.703	0	18.14	32.716	8.015	3.237	10.104	119.82	164.273	3.594	63.611	32.46	1.473	6.773	37.265	12.565	23.537	1.553	52.074	11.878	61.855	22.54	0	22.229	142.417	3.376	29.92	14.771	29.067	225.41	4.02	17.262	127.273	2	0	41.099	0	4.91	7.987	2.016	25.397	7.705	1055.894	0	2.004	0	6.781	12.651	0	1.435	18.297	9.922	6.634	1.689	4.635	3.969	14.053	0	2.012	1.429	17.311	48.214	18.899	61.879	187.248	0	0	0	6.036	6.497	2.012	0	0	98.035	8.994	0	5.617	25.647	15.05	589.356	65.969	72.9	71.303	56.189	13.718	439.483	1.433	2.012	12.624	0	0	3.082	343.079	10.717	9.763
GO:0030244	13.057	2.582	22.51	8.616	0	10.168	0.442	19.268	171.075	2.793	0	1.215	0	2.766	8.732	6.866	97.114	6.116	68.059	290.204	20.352	0	0	1.229	10.043	1.229	0	8.997	21.051	0.884	10.528	66.999	51.814	7.254	615.698	95.722	94.528	0.612	68.828	10.957	731.173	7.7	8.696	25.359	7.743	0	0	474.387	7.942	4.836	12.56	0	0	1.762	0	0	6.456	8.225	3.057	15.397	0	5.305	8.412	0	0	1.828	17.24	0	0	7.152	53.203	15.901	23.051	5.365	0	20.508	0.615	7.194	22.822	169.556	190.745	1.221	100.311	8.12	0	6.474	74.796	1.763	40.218	5.715	47.58	0	222.027	7.522	5.999	9.175	155.514	0	30.254	30.607	84.039	246.133	10.43	27.493	162.539	9.073	0	93.019	0	0	0	0	8.577	0.392	264.73	6.803	0.608	13.057	2.582	22.51	8.616	0	10.168	0.442	19.268	171.075	2.793	0	1.215	0	2.766	8.732	6.866	97.114	6.116	68.059	290.204	20.352	0	0	1.229	10.043	1.229	0	8.997	21.051	0.884	10.528	66.999	51.814	7.254	615.698	95.722	94.528	0.612	68.828	10.957	731.173	7.7	8.696	25.359	7.743	0	0	474.387	7.942	4.836
GO:0030245	476.93	51.766	363.574	35.971	849.09	14.637	126.93	2899.99	110.822	2485.909	384.131	245.852	30.061	765.993	722.819	816.862	368.293	213.563	30.156	130.827	541.385	67.3	1482.703	929.761	531.557	173.72	409.361	174.223	132.617	6.921	756.971	283.93	828.787	1516.808	346.17	303.491	101.902	848.225	85.826	437.321	148.908	208.465	63.579	104.22	186.812	40.251	173.657	248.173	34.658	16.052	29.094	15.029	250.129	31.491	32.074	21.784	217.404	157.259	117.547	552.334	118.505	142.989	70.141	104.921	58.416	13.39	115.565	19.123	168.369	430.771	501.851	44.102	284.636	9.613	86.8	167.961	228.146	95.154	302.849	454.574	34.393	39.477	123.591	387.965	911.249	88.232	71.923	67.863	161.498	20.359	232.909	244.198	624.4	561.318	474.796	273.383	48.943	1894.247	521.219	67.703	2445.467	102.396	592.656	94.198	66.144	289.683	88.268	346.279	31.158	178.292	447.518	83.108	1222.972	1391.134	5037.562	0.755	0.941	476.93	51.766	363.574	35.971	849.09	14.637	126.93	2899.99	110.822	2485.909	384.131	245.852	30.061	765.993	722.819	816.862	368.293	213.563	30.156	130.827	541.385	67.3	1482.703	929.761	531.557	173.72	409.361	174.223	132.617	6.921	756.971	283.93	828.787	1516.808	346.17	303.491	101.902	848.225	85.826	437.321	148.908	208.465	63.579	104.22	186.812	40.251	173.657	248.173	34.658	16.052
GO:0030248	0	0	0	0	0	0	0	0	7.21	3.926	0	4.963	0	368.333	5.861	10.379	0	0	0	0	1.806	0	130.784	107.807	36.166	0	0.903	0	5.868	0	4.511	0	0	0	0	0	0	155.692	0	0	0	1.353	0	0	9.911	0	0.902	4.961	0	0	0	0	4.957	0	4.056	0.45	8.562	8.569	6.302	0	0	0	0.451	0.9	0.451	0	0	0	0	38.486	0	0	9.014	0	0	0	0	0	0	1.354	0	0	0	1.805	0	0	0	0	10.376	0	0	13.083	0	0	3.158	0	0	2.702	9.914	0.451	33.324	0	3.606	8.103	0	7.205	4.506	0.902	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.21	3.926	0	4.963	0	368.333	5.861	10.379	0	0	0	0	1.806	0	130.784	107.807	36.166	0	0.903	0	5.868	0	4.511	0	0	0	0	0	0	155.692	0	0	0	1.353	0	0	9.911	0	0.902	4.961	0	0
GO:0030254	346.59	73.674	62.584	31.015	842.177	35.341	1079.265	1074.818	445.334	380.678	119.874	81.592	37.385	126.711	51.778	398.622	342.44	89.024	48.929	99.538	328.422	159.973	275.2	1022.406	558.81	127.244	104.186	186.717	616.23	21.069	283.437	1848.516	297.042	744.441	2427.855	109.281	153.444	1021.486	85.874	304.46	277.994	224.606	45.15	97.074	128.764	78.26	34.798	129.142	675.115	5.701	97.192	7.866	236.659	234.086	15.779	5.557	168.162	6.268	146.093	147.882	156.356	108.316	37.95	32.997	68.402	22.546	248.366	80.343	89.734	319.16	283.962	38.753	87.641	9.029	100.362	237.162	497.113	578.103	224.792	244.053	49.532	100.35	102.898	164.396	462.869	72.201	104.459	20.293	433.959	92.897	1137.398	256.61	647.145	2317.343	61.111	215.885	82.811	424.593	210.261	32.024	222.494	100.828	62.45	68.04	64.736	118.065	64.99	83.111	19.971	147.583	121.775	242.45	633.767	1253.211	2154.729	0.791	5.244	346.59	73.674	62.584	31.015	842.177	35.341	1079.265	1074.818	445.334	380.678	119.874	81.592	37.385	126.711	51.778	398.622	342.44	89.024	48.929	99.538	328.422	159.973	275.2	1022.406	558.81	127.244	104.186	186.717	616.23	21.069	283.437	1848.516	297.042	744.441	2427.855	109.281	153.444	1021.486	85.874	304.46	277.994	224.606	45.15	97.074	128.764	78.26	34.798	129.142	675.115	5.701
